molIdx	molSmiles	molregno	validMol	scafSmiles	inDB	scafID	pScore	inDrug	substancesTested	substancesActive	assaysTested	assaysActive	samplesTested	samplesActive
788	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3ccccc3)c[nH]1)C(=O)N2	385879	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
789	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccnc3)c[nH]1)C(=O)N2	385880	True	O=C1Nc2ccccc2C1=Cc1cc(-c2cccnc2)c[nH]1	False									
789	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccnc3)c[nH]1)C(=O)N2	385880	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
789	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccnc3)c[nH]1)C(=O)N2	385880	True	c1cncc(-c2cc[nH]c2)c1	True	134770	0.0	False	4	1	140	1	352	1
789	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccnc3)c[nH]1)C(=O)N2	385880	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
789	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccnc3)c[nH]1)C(=O)N2	385880	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
789	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccnc3)c[nH]1)C(=O)N2	385880	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
790	CN(C)CCNC(=O)c1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385882	True	O=C1Nc2ccccc2C1=Cc1cc(-c2ccccc2)c[nH]1	False									
790	CN(C)CCNC(=O)c1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385882	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
790	CN(C)CCNC(=O)c1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385882	True	c1ccc(-c2cc[nH]c2)cc1	True	171	43.0	True	161	92	820	124	30255	278
790	CN(C)CCNC(=O)c1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385882	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
790	CN(C)CCNC(=O)c1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385882	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	O=C1Nc2ccccc2C1=Cc1cc(-c2cccc(C(=O)NCCN3CCCCC3)c2)c[nH]1	False									
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	O=C1Nc2ccccc2C1=Cc1cc(-c2ccccc2)c[nH]1	False									
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	O=C(NCCN1CCCCC1)c1cccc(-c2cc[nH]c2)c1	False									
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	c1ccc(-c2cc[nH]c2)cc1	True	171	43.0	True	161	92	820	124	30255	278
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	O=C(NCCN1CCCCC1)c1ccccc1	True	1776	26.0	False	84	76	818	65	28066	186
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
791	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c[nH]1)C(=O)N2	385885	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
792	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(O)c3)c[nH]1)C(=O)N2	385888	True	O=C1Nc2ccccc2C1=Cc1cc(-c2ccccc2)c[nH]1	False									
792	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(O)c3)c[nH]1)C(=O)N2	385888	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
792	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(O)c3)c[nH]1)C(=O)N2	385888	True	c1ccc(-c2cc[nH]c2)cc1	True	171	43.0	True	161	92	820	124	30255	278
792	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(O)c3)c[nH]1)C(=O)N2	385888	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
792	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(O)c3)c[nH]1)C(=O)N2	385888	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
793	COc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385891	True	O=C1Nc2ccccc2C1=Cc1cc(-c2ccccc2)c[nH]1	False									
793	COc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385891	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
793	COc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385891	True	c1ccc(-c2cc[nH]c2)cc1	True	171	43.0	True	161	92	820	124	30255	278
793	COc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385891	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
793	COc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385891	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
794	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(N)=O)c3)c[nH]1)C(=O)N2	385899	True	O=C1Nc2ccccc2C1=Cc1cc(-c2ccccc2)c[nH]1	False									
794	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(N)=O)c3)c[nH]1)C(=O)N2	385899	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
794	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(N)=O)c3)c[nH]1)C(=O)N2	385899	True	c1ccc(-c2cc[nH]c2)cc1	True	171	43.0	True	161	92	820	124	30255	278
794	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(N)=O)c3)c[nH]1)C(=O)N2	385899	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
794	NC(=O)Nc1ccc2c(c1)/C(=C/c1cc(-c3cccc(C(N)=O)c3)c[nH]1)C(=O)N2	385899	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
795	CC(=O)Nc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385901	True	O=C1Nc2ccccc2C1=Cc1cc(-c2ccccc2)c[nH]1	False									
795	CC(=O)Nc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385901	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
795	CC(=O)Nc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385901	True	c1ccc(-c2cc[nH]c2)cc1	True	171	43.0	True	161	92	820	124	30255	278
795	CC(=O)Nc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385901	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
795	CC(=O)Nc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385901	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
796	NCc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385904	True	O=C1Nc2ccccc2C1=Cc1cc(-c2ccccc2)c[nH]1	False									
796	NCc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385904	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
796	NCc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385904	True	c1ccc(-c2cc[nH]c2)cc1	True	171	43.0	True	161	92	820	124	30255	278
796	NCc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385904	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
796	NCc1cccc(-c2c[nH]c(/C=C3\C(=O)Nc4ccc(NC(N)=O)cc43)c2)c1	385904	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
797	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1ccc[nH]1	385907	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
797	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1ccc[nH]1	385907	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
797	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1ccc[nH]1	385907	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
798	COc1cc(-c2ccc3c(c2)Nc2ccccc2NC3=O)ccc1[N+](=O)[O-]	387598	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
798	COc1cc(-c2ccc3c(c2)Nc2ccccc2NC3=O)ccc1[N+](=O)[O-]	387598	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
799	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CN)c[nH]1	385910	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
799	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CN)c[nH]1	385910	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
799	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CN)c[nH]1	385910	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
800	CC(=O)NCc1c[nH]c(/C(C)=C2\C(=O)Nc3ccc(NC(N)=O)cc32)c1	385913	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
800	CC(=O)NCc1c[nH]c(/C(C)=C2\C(=O)Nc3ccc(NC(N)=O)cc32)c1	385913	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
800	CC(=O)NCc1c[nH]c(/C(C)=C2\C(=O)Nc3ccc(NC(N)=O)cc32)c1	385913	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
801	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2ccncc2)c[nH]1	385914	True	O=C1Nc2ccccc2C1=Cc1cc(CNC(=O)c2ccncc2)c[nH]1	False									
801	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2ccncc2)c[nH]1	385914	True	O=C(NCc1cc[nH]c1)c1ccncc1	False									
801	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2ccncc2)c[nH]1	385914	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
801	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2ccncc2)c[nH]1	385914	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
801	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2ccncc2)c[nH]1	385914	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
801	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2ccncc2)c[nH]1	385914	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
802	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2cccnc2)c[nH]1	385915	True	O=C1Nc2ccccc2C1=Cc1cc(CNC(=O)c2cccnc2)c[nH]1	False									
802	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2cccnc2)c[nH]1	385915	True	O=C(NCc1cc[nH]c1)c1cccnc1	False									
802	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2cccnc2)c[nH]1	385915	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
802	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2cccnc2)c[nH]1	385915	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
802	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2cccnc2)c[nH]1	385915	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
802	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)c2cccnc2)c[nH]1	385915	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
803	COc1cc(-c2ccc3c(c2)Nc2ccc(O)cc2NC3=O)ccc1N	387609	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
803	COc1cc(-c2ccc3c(c2)Nc2ccc(O)cc2NC3=O)ccc1N	387609	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
804	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCNCC2)c[nH]1	385916	True	O=C1Nc2ccccc2C1=Cc1cc(CNC(=O)C2CCNCC2)c[nH]1	False									
804	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCNCC2)c[nH]1	385916	True	O=C(NCc1cc[nH]c1)C1CCNCC1	False									
804	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCNCC2)c[nH]1	385916	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
804	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCNCC2)c[nH]1	385916	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
804	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCNCC2)c[nH]1	385916	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
804	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCNCC2)c[nH]1	385916	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
805	COc1ccc2c(c1)NC(=O)c1ccc(-c3ccc(N)c(OC)c3)cc1N2	387611	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
805	COc1ccc2c(c1)NC(=O)c1ccc(-c3ccc(N)c(OC)c3)cc1N2	387611	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
806	COc1cc(-c2ccc3c(c2)Nc2c(cccc2OC)NC3=O)ccc1N	387612	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
806	COc1cc(-c2ccc3c(c2)Nc2c(cccc2OC)NC3=O)ccc1N	387612	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
807	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCN(C)CC2)c[nH]1	385917	True	O=C1Nc2ccccc2C1=Cc1cc(CNC(=O)C2CCNCC2)c[nH]1	False									
807	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCN(C)CC2)c[nH]1	385917	True	O=C(NCc1cc[nH]c1)C1CCNCC1	False									
807	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCN(C)CC2)c[nH]1	385917	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
807	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCN(C)CC2)c[nH]1	385917	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
807	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCN(C)CC2)c[nH]1	385917	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
807	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CCN(C)CC2)c[nH]1	385917	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
808	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CNCCN2)c[nH]1	385918	True	O=C1Nc2ccccc2C1=Cc1cc(CNC(=O)C2CNCCN2)c[nH]1	False									
808	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CNCCN2)c[nH]1	385918	True	O=C(NCc1cc[nH]c1)C1CNCCN1	False									
808	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CNCCN2)c[nH]1	385918	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
808	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CNCCN2)c[nH]1	385918	True	C1CNCCN1	True	144	267.0	True	32722	24536	820	767	15744160	106367
808	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CNCCN2)c[nH]1	385918	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
808	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)C2CNCCN2)c[nH]1	385918	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
809	COc1cc(-c2ccc3c(c2)Nc2ccc(N)cc2NC3=O)ccc1N	387615	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
809	COc1cc(-c2ccc3c(c2)Nc2ccc(N)cc2NC3=O)ccc1N	387615	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
810	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CN)c[nH]1	385919	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
810	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CN)c[nH]1	385919	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
810	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CN)c[nH]1	385919	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
811	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCS4(=O)=O)cc2NC3=O)ccc1N	387617	True	O=C1Nc2cc(N3CCCS3(=O)=O)ccc2Nc2cc(-c3ccccc3)ccc21	False									
811	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCS4(=O)=O)cc2NC3=O)ccc1N	387617	True	O=C1Nc2cc(N3CCCS3(=O)=O)ccc2Nc2ccccc21	False									
811	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCS4(=O)=O)cc2NC3=O)ccc1N	387617	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
811	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCS4(=O)=O)cc2NC3=O)ccc1N	387617	True	O=S1(=O)CCCN1	True	105220	4.0	False	392	118	496	43	51668	169
811	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCS4(=O)=O)cc2NC3=O)ccc1N	387617	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
812	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCC4=O)cc2NC3=O)ccc1N	387618	True	O=C1Nc2cc(N3CCCC3=O)ccc2Nc2cc(-c3ccccc3)ccc21	False									
812	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCC4=O)cc2NC3=O)ccc1N	387618	True	O=C1Nc2cc(N3CCCC3=O)ccc2Nc2ccccc21	False									
812	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCC4=O)cc2NC3=O)ccc1N	387618	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
812	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCC4=O)cc2NC3=O)ccc1N	387618	True	O=C1CCCN1	True	21	84.0	True	4466	2806	820	602	2080723	6738
812	COc1cc(-c2ccc3c(c2)Nc2ccc(N4CCCC4=O)cc2NC3=O)ccc1N	387618	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
813	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CO)c[nH]1	385920	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
813	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CO)c[nH]1	385920	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
813	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CO)c[nH]1	385920	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
814	COc1cc(-c2ccc3c(c2)Nc2cc(N)ccc2NC3=O)ccc1N	387621	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
814	COc1cc(-c2ccc3c(c2)Nc2cc(N)ccc2NC3=O)ccc1N	387621	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
815	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CCN2CCCCC2)c[nH]1	385921	True	O=C(CCN1CCCCC1)NCc1c[nH]c(C=C2C(=O)Nc3ccccc32)c1	False									
815	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CCN2CCCCC2)c[nH]1	385921	True	O=C(CCN1CCCCC1)NCc1cc[nH]c1	False									
815	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CCN2CCCCC2)c[nH]1	385921	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
815	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CCN2CCCCC2)c[nH]1	385921	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
815	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CCN2CCCCC2)c[nH]1	385921	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
815	C/C(=C1/C(=O)Nc2ccc(NC(N)=O)cc21)c1cc(CNC(=O)CCN2CCCCC2)c[nH]1	385921	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
816	COc1cc2c(cc1C(=O)N1CCn3c(cnc3-c3ccc(F)cc3F)C1)c(C(=O)C(=O)N(C)C)cn2C	386134	True	O=C(c1ccc2[nH]ccc2c1)N1CCn2c(cnc2-c2ccccc2)C1	False									
816	COc1cc2c(cc1C(=O)N1CCn3c(cnc3-c3ccc(F)cc3F)C1)c(C(=O)C(=O)N(C)C)cn2C	386134	True	O=C(c1ccc2[nH]ccc2c1)N1CCn2cncc2C1	False									
816	COc1cc2c(cc1C(=O)N1CCn3c(cnc3-c3ccc(F)cc3F)C1)c(C(=O)C(=O)N(C)C)cn2C	386134	True	c1ccc(-c2ncc3n2CCNC3)cc1	False									
816	COc1cc2c(cc1C(=O)N1CCn3c(cnc3-c3ccc(F)cc3F)C1)c(C(=O)C(=O)N(C)C)cn2C	386134	True	c1ccc2[nH]ccc2c1	True	2	370.0	True	7634	6228	820	736	3721709	33327
816	COc1cc2c(cc1C(=O)N1CCn3c(cnc3-c3ccc(F)cc3F)C1)c(C(=O)C(=O)N(C)C)cn2C	386134	True	c1ncn2c1CNCC2	False									
817	COc1cc(-c2ccc3c(c2)Nc2cc(N4CCOCC4)ccc2NC3=O)ccc1N	387623	True	O=C1Nc2ccc(N3CCOCC3)cc2Nc2cc(-c3ccccc3)ccc21	False									
817	COc1cc(-c2ccc3c(c2)Nc2cc(N4CCOCC4)ccc2NC3=O)ccc1N	387623	True	O=C1Nc2ccc(N3CCOCC3)cc2Nc2ccccc21	False									
817	COc1cc(-c2ccc3c(c2)Nc2cc(N4CCOCC4)ccc2NC3=O)ccc1N	387623	True	O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21	False									
817	COc1cc(-c2ccc3c(c2)Nc2cc(N4CCOCC4)ccc2NC3=O)ccc1N	387623	True	C1COCCN1	True	289	214.0	True	23086	16454	820	762	11350060	65096
817	COc1cc(-c2ccc3c(c2)Nc2cc(N4CCOCC4)ccc2NC3=O)ccc1N	387623	True	O=C1Nc2ccccc2Nc2ccccc21	True	3148	4.0	True	3	3	493	12	1361	13
